Date,Open,High,Low,Close,Volume,Adj Close
2012-01-30,17138.04,17138.04,16828.33,16863.3,14400,16863.3
2012-01-31,16965.58,17238.99,16965.58,17193.55,18600,17193.55
2012-02-01,17179.64,17327.21,17061.55,17300.58,47400,17300.58
2012-02-02,17438.07,17504.25,17308.28,17431.85,27000,17431.85
2012-02-03,17444.25,17630.53,17382.7,17604.96,16600,17604.96
2012-02-06,17741.91,17829.72,17595.1,17707.31,17600,17707.31
2012-02-07,17813.74,17832.04,17582.49,17622.45,16800,17622.45
2012-02-08,17631.69,17809.21,17579.59,17707.32,20800,17707.32
2012-02-09,17647.8,17879.46,17609.43,17830.75,21400,17830.75
2012-02-10,17817.59,17890.11,17627.14,17748.69,19600,17748.69
2012-02-13,17761.7,17849.64,17665.89,17772.84,16800,17772.84
2012-02-14,17767.46,17890.33,17742.58,17848.57,17400,17848.57
2012-02-15,18000.3,18231.35,18000.3,18202.41,25600,18202.41
2012-02-16,18163.05,18182.78,18043.32,18153.99,20000,18153.99
2012-02-17,18331.2,18423.06,18234.56,18289.35,27800,18289.35
2012-02-21,18303.73,18470.86,18293.8,18428.61,20600,18428.61
2012-02-22,18490.87,18523.78,18095.81,18145.25,21600,18145.25
2012-02-23,18127.35,18249.53,18005.28,18078.5,19600,18078.5
2012-02-24,18079.01,18198.15,17848.93,17923.57,19600,17923.57
2012-02-27,17975.19,17975.19,17381.64,17445.75,20800,17445.75
2012-02-28,17545.11,17776.82,17530.44,17731.12,16000,17731.12
2012-02-29,17919.93,18001.35,17677.97,17752.68,18400,17752.68
2012-03-01,17714.62,17717.53,17463.27,17583.97,18800,17583.97
2012-03-02,17661.39,17731.88,17504.38,17636.8,17000,17636.8
2012-03-05,17598.42,17598.42,17312.3,17362.87,12000,17362.87
2012-03-06,17336.64,17691.96,17128.28,17173.29,18600,17173.29
2012-03-07,17127.18,17239.35,17008.77,17145.52,20400,17145.52
2012-03-09,17325.82,17531.62,17325.82,17503.24,12800,17503.24
2012-03-12,17772.1,17772.1,17494.65,17587.67,12200,17587.67
2012-03-13,17680.23,17842.92,17680.23,17813.62,12800,17813.62
2012-03-14,18003.15,18040.69,17837.22,17919.3,14200,17919.3
2012-03-15,17916.85,17918.25,17622.13,17675.85,13800,17675.85
2012-03-16,17656.81,17871,17426.58,17466.2,24800,17466.2
2012-03-19,17531.47,17561.46,17226.43,17273.37,13800,17273.37
2012-03-20,17308.89,17410.13,17211.73,17316.18,14200,17316.18
2012-03-21,17301.16,17622.87,17275.88,17601.71,14200,17601.71
2012-03-22,17586.06,17687.01,17136.5,17196.47,17600,17196.47
2012-03-23,17257.72,17458.35,17179.33,17361.74,12600,17361.74
2012-03-26,17377.59,17377.59,17021.85,17052.78,17000,17052.78
2012-03-27,17209.13,17366.84,17061.16,17257.36,19000,17257.36
2012-03-28,17234.48,17245.82,17040.12,17121.62,13200,17121.62
2012-03-29,17039.85,17109.35,16920.61,17058.61,11200,17058.61
2012-03-30,17117.41,17439.51,17105.22,17404.2,25000,17404.2
2012-04-02,17429.96,17529.98,17382.38,17478.15,10000,17478.15
2012-04-03,17576.21,17664.1,17478.15,17597.42,10800,17597.42
2012-04-04,17553.26,17597.42,17436.6,17486.02,9800,17486.02
2012-04-09,17407.66,17486.02,17199.63,17222.14,9800,17222.14
2012-04-10,17259.26,17274.69,17135.76,17243.84,10000,17243.84
2012-04-11,17125.96,17319.15,17075.89,17199.4,11800,17199.4
2012-04-12,17276.87,17395.15,17199.4,17332.62,10200,17332.62
2012-04-13,17232.56,17398.22,17027.3,17094.51,18400,17094.51
2012-04-16,17047.87,17173.06,17010.16,17150.95,9800,17150.95
2012-04-17,17200.97,17381.92,17103.36,17357.94,12400,17357.94
2012-04-18,17447.26,17522.8,17357.94,17392.39,9800,17392.39
2012-04-19,17432.89,17530.3,17361.71,17503.71,11800,17503.71
2012-04-20,17459.72,17519.88,17231.34,17373.84,11200,17373.84
2012-04-23,17347.76,17444.18,17056.77,17096.68,13000,17096.68
2012-04-24,17154.75,17247.53,17046.72,17207.29,12400,17207.29
2012-04-25,17225.54,17249.61,17019.24,17151.29,11400,17151.29
2012-04-26,17191.02,17193.25,17084.05,17130.67,10800,17130.67
2012-04-27,17145.39,17242.15,17022.09,17134.25,11000,17134.25
2012-04-30,17195.51,17359.18,17187.34,17318.81,8400,17318.81
2012-05-02,17370.93,17432.33,17265.48,17301.91,9400,17301.91
2012-05-03,17271.77,17301.91,17120.86,17151.19,8600,17151.19
2012-05-04,17066.84,17151.19,16776.72,16831.08,11000,16831.08
2012-05-07,16620.44,16944.13,16513.77,16912.71,11400,16912.71
2012-05-08,16915.71,16918.31,16502.91,16546.18,12800,16546.18
2012-05-09,16436.41,16615.74,16422.93,16479.58,12400,16479.58
2012-05-10,16515.62,16671.81,16377.02,16420.05,10800,16420.05
2012-05-11,16355.59,16447.24,16233.76,16292.98,11200,16292.98
2012-05-14,16318.36,16390.33,16124.82,16215.84,11000,16215.84
2012-05-15,16146.9,16370.12,16123.04,16328.25,11400,16328.25
2012-05-16,16132.68,16328.25,15974.6,16030.09,12800,16030.09
2012-05-17,16119.08,16240.18,16007.92,16070.48,12800,16070.48
2012-05-18,15868.07,16206.35,15809.71,16152.75,14000,16152.75
2012-05-21,16187.66,16298.39,16149.61,16183.26,10400,16183.26
2012-05-22,16344.34,16366.72,16000.84,16026.41,11600,16026.41
2012-05-23,15995.14,16026.41,15847.03,15948.1,11400,15948.1
2012-05-24,16033.9,16252.37,15934.77,16222.3,11000,16222.3
2012-05-25,16213.24,16273.48,16118.35,16217.82,9400,16217.82
2012-05-28,16289.82,16439.97,16217.82,16416.84,8000,16416.84
2012-05-29,16500.04,16544.38,16410.21,16438.58,8600,16438.58
2012-05-30,16391.9,16438.58,16295.31,16312.15,13800,16312.15
2012-05-31,16224.86,16312.15,16086.06,16218.53,16000,16218.53
2012-06-01,16217.48,16226.19,15933.48,15965.16,12200,15965.16
2012-06-04,15808.88,16012.84,15748.98,15988.4,12200,15988.4
2012-06-05,16065.37,16138.29,15979.77,16020.64,10800,16020.64
